State,Reporting period,Release date,Metric name ,Data Type,Value 
TX,202303,202404,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,
TX,202303,202404,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,
TX,202303,202404,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,
TX,202303,202404,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,
TX,202303,202404,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,
TX,202303,202404,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,
TX,202303,202404,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,
TX,202303,202404,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,
TX,202303,202404,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,
TX,202303,202404,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,
TX,202303,202404,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,
TX,202303,202404,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,
TX,202303,202404,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,
TX,202303,202404,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,
US,202403,202410,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,7245778
US,202403,202410,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,5016846
US,202403,202410,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,3289969
US,202403,202410,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,1726877
US,202403,202410,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,1820493
US,202403,202410,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,603000
US,202403,202410,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,1217493
US,202403,202410,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,408439
US,202403,202410,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,0.6924
US,202403,202410,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,0.4541
US,202403,202410,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,0.2383
US,202403,202410,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,0.2512
US,202403,202410,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,0.0832
US,202403,202410,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,0.168
US,202403,202410,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,0.0564
US,202402,202409,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,6845564
US,202402,202409,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,4792768
US,202402,202409,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,3192345
US,202402,202409,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,1600423
US,202402,202409,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,1614151
US,202402,202409,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,544362
US,202402,202409,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,1069789
US,202402,202409,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,438645
US,202402,202409,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,0.7001
US,202402,202409,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,0.4663
US,202402,202409,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,0.2338
US,202402,202409,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,0.2358
US,202402,202409,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,0.0795
US,202402,202409,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,0.1563
US,202402,202409,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,0.0641
US,202401,202408,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,6181577
US,202401,202408,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,4354779
US,202401,202408,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,2968168
US,202401,202408,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,1386611
US,202401,202408,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,1444929
US,202401,202408,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,460103
US,202401,202408,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,984826
US,202401,202408,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,381869
US,202401,202408,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,0.7045
US,202401,202408,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,0.4802
US,202401,202408,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,0.2243
US,202401,202408,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,0.2337
US,202401,202408,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,0.0744
US,202401,202408,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,0.1593
US,202401,202408,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,0.0618
US,202312,202407,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,7029274
US,202312,202407,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,4845102
US,202312,202407,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,3349300
US,202312,202407,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,1495802
US,202312,202407,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,1753459
US,202312,202407,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,558427
US,202312,202407,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,1195032
US,202312,202407,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,430713
US,202312,202407,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,0.6893
US,202312,202407,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,0.4765
US,202312,202407,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,0.2128
US,202312,202407,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,0.2495
US,202312,202407,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,0.0794
US,202312,202407,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,0.17
US,202312,202407,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,0.0613
US,202311,202406,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,7246473
US,202311,202406,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,4464020
US,202311,202406,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,2554491
US,202311,202406,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,1909529
US,202311,202406,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,2198582
US,202311,202406,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,660029
US,202311,202406,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,1538553
US,202311,202406,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,583871
US,202311,202406,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,0.616
US,202311,202406,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,0.3525
US,202311,202406,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,0.2635
US,202311,202406,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,0.3034
US,202311,202406,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,0.0911
US,202311,202406,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,0.2123
US,202311,202406,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,0.0806
US,202310,202405,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,7204592
US,202310,202405,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,4675058
US,202310,202405,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,2775815
US,202310,202405,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,1899243
US,202310,202405,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,2054159
US,202310,202405,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,638073
US,202310,202405,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,1416086
US,202310,202405,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,475375
US,202310,202405,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,0.6489
US,202310,202405,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,0.3853
US,202310,202405,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,0.2636
US,202310,202405,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,0.2851
US,202310,202405,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,0.0886
US,202310,202405,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,0.1966
US,202310,202405,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,0.066
US,202309,202405,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,7294768
US,202309,202405,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,4492289
US,202309,202405,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,2491131
US,202309,202405,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,2001158
US,202309,202405,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,2216331
US,202309,202405,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,757941
US,202309,202405,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,1458390
US,202309,202405,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,586148
US,202309,202405,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,0.6158
US,202309,202405,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,0.3415
US,202309,202405,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,0.2743
US,202309,202405,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,0.3038
US,202309,202405,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,0.1039
US,202309,202405,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,0.1999
US,202309,202405,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,0.0804
US,202308,202404,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,7450888
US,202308,202404,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,4359160
US,202308,202404,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,2379515
US,202308,202404,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,1979645
US,202308,202404,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,2564244
US,202308,202404,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,736493
US,202308,202404,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,1827751
US,202308,202404,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,527484
US,202308,202404,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,0.5851
US,202308,202404,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,0.3194
US,202308,202404,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,0.2657
US,202308,202404,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,0.3442
US,202308,202404,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,0.0988
US,202308,202404,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,0.2453
US,202308,202404,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,0.0708
US,202307,202404,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,7174294
US,202307,202404,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,4420075
US,202307,202404,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,2333604
US,202307,202404,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,2086471
US,202307,202404,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,2324878
US,202307,202404,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,668601
US,202307,202404,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,1656277
US,202307,202404,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,429341
US,202307,202404,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,0.6161
US,202307,202404,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,0.3253
US,202307,202404,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,0.2908
US,202307,202404,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,0.3241
US,202307,202404,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,0.0932
US,202307,202404,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,0.2309
US,202307,202404,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,0.0598
US,202306,202404,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,6620611
US,202306,202404,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,4057498
US,202306,202404,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,2047396
US,202306,202404,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,2010102
US,202306,202404,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,2180466
US,202306,202404,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,605668
US,202306,202404,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,1574798
US,202306,202404,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,382647
US,202306,202404,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,0.6129
US,202306,202404,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,0.3092
US,202306,202404,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,0.3036
US,202306,202404,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,0.3293
US,202306,202404,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,0.0915
US,202306,202404,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,0.2379
US,202306,202404,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,0.0578
US,202305,202404,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,4157852
US,202305,202404,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,2170077
US,202305,202404,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,1024765
US,202305,202404,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,1145312
US,202305,202404,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,1816621
US,202305,202404,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,470172
US,202305,202404,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,1346449
US,202305,202404,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,171154
US,202305,202404,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,0.5219
US,202305,202404,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,0.2465
US,202305,202404,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,0.2755
US,202305,202404,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,0.4369
US,202305,202404,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,0.1131
US,202305,202404,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,0.3238
US,202305,202404,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,0.0412
US,202304,202404,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,2282496
US,202304,202404,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,1320326
US,202304,202404,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,573159
US,202304,202404,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,747167
US,202304,202404,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,926224
US,202304,202404,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,245237
US,202304,202404,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,680987
US,202304,202404,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,35946
US,202304,202404,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,0.5785
US,202304,202404,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,0.2511
US,202304,202404,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,0.3273
US,202304,202404,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,0.4058
US,202304,202404,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,0.1074
US,202304,202404,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,0.2984
US,202304,202404,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,0.0157
US,202303,202404,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,73737
US,202303,202404,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,50642
US,202303,202404,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,20023
US,202303,202404,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,30619
US,202303,202404,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,22421
US,202303,202404,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,12338
US,202303,202404,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,10083
US,202303,202404,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,674
US,202303,202404,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,0.6868
US,202303,202404,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,0.2715
US,202303,202404,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,0.4152
US,202303,202404,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,0.3041
US,202303,202404,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,0.1673
US,202303,202404,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,0.1367
US,202303,202404,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,0.0091
UT,202403,202410,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,20525
UT,202403,202410,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,10790
UT,202403,202410,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,5420
UT,202403,202410,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,5370
UT,202403,202410,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,9735
UT,202403,202410,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,1191
UT,202403,202410,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,8544
UT,202403,202410,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,0
UT,202403,202410,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,0.5257
