source_group,year,file_type,source_page_url,direct_download_url,local_path,file_format,http_status,download_success,file_size_bytes,checksum_sha256,date_downloaded,notes,container_member,sheet_name,member_file_size_bytes,member_compressed_size_bytes,tabular_format,rows,columns,column_names,sample_rows_path,read_success
exchange_puf,2022,Rate PUF,https://www.cms.gov/marketplace/resources/data/public-use-files,https://download.cms.gov/marketplace-puf/2022/rate-puf.zip,data\raw\exchange_puf\2022\rate-puf.zip,zip,200,True,20041168,e802fa5606bbc280f8c078ec65d9e8496ea59413ea22a07dcd9c4d85bd870c5b,2026-05-26T16:40:18+00:00,Read with pandas chunked CSV inspection.,Rate_PUF.csv,,397357167,20041046,csv,2498402,20,BusinessYear|StateCode|IssuerId|SourceName|ImportDate|RateEffectiveDate|RateExpirationDate|PlanId|RatingAreaId|Tobacco|Age|IndividualRate|IndividualTobaccoRate|Couple|PrimarySubscriberAndOneDependent|PrimarySubscriberAndTwoDependents|PrimarySubscriberAndThreeOrMoreDependents|CoupleAndOneDependent|CoupleAndTwoDependents|CoupleAndThreeOrMoreDependents,outputs\sample_rows\exchange_puf_2022_Rate_PUF_Rate_PUF.csv.csv,True
exchange_puf,2022,Plan Attributes PUF,https://www.cms.gov/marketplace/resources/data/public-use-files,https://download.cms.gov/marketplace-puf/2022/plan-attributes-puf.zip,data\raw\exchange_puf\2022\plan-attributes-puf.zip,zip,200,True,1434626,1a0fdde699744ef3de2696c8dca0c67132333fe945954a8db8cff78db1329847,2026-05-26T16:40:24+00:00,Read with pandas chunked CSV inspection.,Plan_Attributes_PUF.csv,,39365992,1434482,csv,27817,150,BusinessYear|StateCode|IssuerId|IssuerMarketPlaceMarketingName|SourceName|ImportDate|MarketCoverage|DentalOnlyPlan|StandardComponentId|PlanMarketingName|HIOSProductId|NetworkId|ServiceAreaId|FormularyId|IsNewPlan|PlanType|MetalLevel|UniquePlanDesign|QHPNonQHPTypeId|IsNoticeRequiredForPregnancy|IsReferralRequiredForSpecialist|SpecialistRequiringReferral|PlanLevelExclusions|IndianPlanVariationEstimatedAdvancedPaymentAmountPerEnrollee|CompositeRatingOffered|ChildOnlyOffering|ChildOnlyPlanId|WellnessProgramOffered|DiseaseManagementProgramsOffered|EHBPercentTotalPremium|EHBPediatricDentalApportionmentQuantity|IsGuaranteedRate|PlanEffectiveDate|PlanExpirationDate|OutOfCountryCoverage|OutOfCountryCoverageDescription|OutOfServiceAreaCoverage|OutOfServiceAreaCoverageDescription|NationalNetwork|URLForEnrollmentPayment|FormularyURL|PlanId|PlanVariantMarketingName|CSRVariationType|IssuerActuarialValue|AVCalculatorOutputNumber|MedicalDrugDeductiblesIntegrated|MedicalDrugMaximumOutofPocketIntegrated|MultipleInNetworkTiers|FirstTierUtilization|SecondTierUtilization|SBCHavingaBabyDeductible|SBCHavingaBabyCopayment|SBCHavingaBabyCoinsurance|SBCHavingaBabyLimit|SBCHavingDiabetesDeductible|SBCHavingDiabetesCopayment|SBCHavingDiabetesCoinsurance|SBCHavingDiabetesLimit|SBCHavingSimplefractureDeductible|SBCHavingSimplefractureCopayment|SBCHavingSimplefractureCoinsurance|SBCHavingSimplefractureLimit|SpecialtyDrugMaximumCoinsurance|InpatientCopaymentMaximumDays|BeginPrimaryCareCostSharingAfterNumberOfVisits|BeginPrimaryCareDeductibleCoinsuranceAfterNumberOfCopays|MEHBInnTier1IndividualMOOP|MEHBInnTier1FamilyPerPersonMOOP|MEHBInnTier1FamilyPerGroupMOOP|MEHBInnTier2IndividualMOOP|MEHBInnTier2FamilyPerPersonMOOP|MEHBInnTier2FamilyPerGroupMOOP|MEHBOutOfNetIndividualMOOP|MEHBOutOfNetFamilyPerPersonMOOP|MEHBOutOfNetFamilyPerGroupMOOP|MEHBCombInnOonIndividualMOOP|MEHBCombInnOonFamilyPerPersonMOOP|MEHBCombInnOonFamilyPerGroupMOOP|DEHBInnTier1IndividualMOOP|DEHBInnTier1FamilyPerPersonMOOP|DEHBInnTier1FamilyPerGroupMOOP|DEHBInnTier2IndividualMOOP|DEHBInnTier2FamilyPerPersonMOOP|DEHBInnTier2FamilyPerGroupMOOP|DEHBOutOfNetIndividualMOOP|DEHBOutOfNetFamilyPerPersonMOOP|DEHBOutOfNetFamilyPerGroupMOOP|DEHBCombInnOonIndividualMOOP|DEHBCombInnOonFamilyPerPersonMOOP|DEHBCombInnOonFamilyPerGroupMOOP|TEHBInnTier1IndividualMOOP|TEHBInnTier1FamilyPerPersonMOOP|TEHBInnTier1FamilyPerGroupMOOP|TEHBInnTier2IndividualMOOP|TEHBInnTier2FamilyPerPersonMOOP|TEHBInnTier2FamilyPerGroupMOOP|TEHBOutOfNetIndividualMOOP|TEHBOutOfNetFamilyPerPersonMOOP|TEHBOutOfNetFamilyPerGroupMOOP|TEHBCombInnOonIndividualMOOP|TEHBCombInnOonFamilyPerPersonMOOP|TEHBCombInnOonFamilyPerGroupMOOP|MEHBDedInnTier1Individual|MEHBDedInnTier1FamilyPerPerson|MEHBDedInnTier1FamilyPerGroup|MEHBDedInnTier1Coinsurance|MEHBDedInnTier2Individual|MEHBDedInnTier2FamilyPerPerson|MEHBDedInnTier2FamilyPerGroup|MEHBDedInnTier2Coinsurance|MEHBDedOutOfNetIndividual|MEHBDedOutOfNetFamilyPerPerson|MEHBDedOutOfNetFamilyPerGroup|MEHBDedCombInnOonIndividual|MEHBDedCombInnOonFamilyPerPerson|MEHBDedCombInnOonFamilyPerGroup|DEHBDedInnTier1Individual|DEHBDedInnTier1FamilyPerPerson|DEHBDedInnTier1FamilyPerGroup|DEHBDedInnTier1Coinsurance|DEHBDedInnTier2Individual|DEHBDedInnTier2FamilyPerPerson|DEHBDedInnTier2FamilyPerGroup|DEHBDedInnTier2Coinsurance|DEHBDedOutOfNetIndividual|DEHBDedOutOfNetFamilyPerPerson|DEHBDedOutOfNetFamilyPerGroup|DEHBDedCombInnOonIndividual|DEHBDedCombInnOonFamilyPerPerson|DEHBDedCombInnOonFamilyPerGroup|TEHBDedInnTier1Individual|TEHBDedInnTier1FamilyPerPerson|TEHBDedInnTier1FamilyPerGroup|TEHBDedInnTier1Coinsurance|TEHBDedInnTier2Individual|TEHBDedInnTier2FamilyPerPerson|TEHBDedInnTier2FamilyPerGroup|TEHBDedInnTier2Coinsurance|TEHBDedOutOfNetIndividual|TEHBDedOutOfNetFamilyPerPerson|TEHBDedOutOfNetFamilyPerGroup|TEHBDedCombInnOonIndividual|TEHBDedCombInnOonFamilyPerPerson|TEHBDedCombInnOonFamilyPerGroup|IsHSAEligible|HSAOrHRAEmployerContribution|HSAOrHRAEmployerContributionAmount|URLForSummaryofBenefitsCoverage|PlanBrochure,outputs\sample_rows\exchange_puf_2022_Plan_Attributes_PUF_Plan_Attributes_PUF.csv.csv,True
exchange_puf,2022,Service Area PUF,https://www.cms.gov/marketplace/resources/data/public-use-files,https://download.cms.gov/marketplace-puf/2022/service-area-puf.zip,data\raw\exchange_puf\2022\service-area-puf.zip,zip,200,True,68766,832f6eb8c8858cb1b1d99dc10c6019f8aaab87b4636a6e6345354e64a671be14,2026-05-26T16:40:28+00:00,Read with pandas chunked CSV inspection.,Service_Area_PUF.csv,,1600158,68628,csv,12634,14,BusinessYear|StateCode|IssuerId|SourceName|ImportDate|ServiceAreaId|ServiceAreaName|CoverEntireState|County|PartialCounty|ZipCodes|PartialCountyJustification|MarketCoverage|DentalOnlyPlan,outputs\sample_rows\exchange_puf_2022_Service_Area_PUF_Service_Area_PUF.csv.csv,True
exchange_puf,2022,Plan ID Crosswalk PUF,https://www.cms.gov/marketplace/resources/data/public-use-files,https://download.cms.gov/marketplace-puf/2022/plan-id-crosswalk-puf.zip,data\raw\exchange_puf\2022\plan-id-crosswalk-puf.zip,zip,200,True,468309,debc7887fbc26fdddd74ad059a56df5ff2c4b3d3825b4ca668f16ca5425d5465,2026-05-26T16:40:31+00:00,Read with pandas chunked CSV inspection.,Plan_ID_Crosswalk_PUF.CSV,,13893991,468161,csv,125116,21,State|DentalPlan|PlanID_2021|IssuerID_2021|MultistatePlan_2021|MetalLevel_2021|ChildAdultOnly_2021|FIPSCode|ZipCode|CrosswalkLevel|ReasonForCrosswalk|PlanID_2022|IssuerID_2022|MultistatePlan_2022|MetalLevel_2022|ChildAdultOnly_2022|AgeOffPlanID_2022|IssuerID_AgeOff2022|MultistatePlan_AgeOff2022|MetalLevel_AgeOff2022|ChildAdultOnly_AgeOff2022,outputs\sample_rows\exchange_puf_2022_Plan_ID_Crosswalk_PUF_Plan_ID_Crosswalk_PUF.CSV.csv,True
exchange_puf,2023,Rate PUF,https://www.cms.gov/marketplace/resources/data/public-use-files,https://download.cms.gov/marketplace-puf/2023/rate-puf.zip,data\raw\exchange_puf\2023\rate-puf.zip,zip,200,True,20497409,2676dfd73b02aa3c5e73ef6c92d19d70aebeab69693bbafc045e283620a0b4f6,2026-05-26T16:40:34+00:00,Read with pandas chunked CSV inspection.,Rate_PUF.csv,,371865063,20497287,csv,2752441,20,BusinessYear|StateCode|IssuerId|SourceName|ImportDate|RateEffectiveDate|RateExpirationDate|PlanId|RatingAreaId|Tobacco|Age|IndividualRate|IndividualTobaccoRate|Couple|PrimarySubscriberAndOneDependent|PrimarySubscriberAndTwoDependents|PrimarySubscriberAndThreeOrMoreDependents|CoupleAndOneDependent|CoupleAndTwoDependents|CoupleAndThreeOrMoreDependents,outputs\sample_rows\exchange_puf_2023_Rate_PUF_Rate_PUF.csv.csv,True
exchange_puf,2023,Plan Attributes PUF,https://www.cms.gov/marketplace/resources/data/public-use-files,https://download.cms.gov/marketplace-puf/2023/plan-attributes-puf.zip,data\raw\exchange_puf\2023\plan-attributes-puf.zip,zip,200,True,1536445,f8df96bbbd40ffabb1e96b960b68be1277855f13e2bcd8899f844b1668bf1ade,2026-05-26T16:40:38+00:00,Read with pandas chunked CSV inspection.,Plan_Attributes_PUF.csv,,47261181,1536301,csv,32528,151,BusinessYear|StateCode|IssuerId|IssuerMarketPlaceMarketingName|SourceName|ImportDate|MarketCoverage|DentalOnlyPlan|StandardComponentId|PlanMarketingName|HIOSProductId|NetworkId|ServiceAreaId|FormularyId|IsNewPlan|PlanType|MetalLevel|DesignType|UniquePlanDesign|QHPNonQHPTypeId|IsNoticeRequiredForPregnancy|IsReferralRequiredForSpecialist|SpecialistRequiringReferral|PlanLevelExclusions|IndianPlanVariationEstimatedAdvancedPaymentAmountPerEnrollee|CompositeRatingOffered|ChildOnlyOffering|ChildOnlyPlanId|WellnessProgramOffered|DiseaseManagementProgramsOffered|EHBPercentTotalPremium|EHBPediatricDentalApportionmentQuantity|IsGuaranteedRate|PlanEffectiveDate|PlanExpirationDate|OutOfCountryCoverage|OutOfCountryCoverageDescription|OutOfServiceAreaCoverage|OutOfServiceAreaCoverageDescription|NationalNetwork|URLForEnrollmentPayment|FormularyURL|PlanId|PlanVariantMarketingName|CSRVariationType|IssuerActuarialValue|AVCalculatorOutputNumber|MedicalDrugDeductiblesIntegrated|MedicalDrugMaximumOutofPocketIntegrated|MultipleInNetworkTiers|FirstTierUtilization|SecondTierUtilization|SBCHavingaBabyDeductible|SBCHavingaBabyCopayment|SBCHavingaBabyCoinsurance|SBCHavingaBabyLimit|SBCHavingDiabetesDeductible|SBCHavingDiabetesCopayment|SBCHavingDiabetesCoinsurance|SBCHavingDiabetesLimit|SBCHavingSimplefractureDeductible|SBCHavingSimplefractureCopayment|SBCHavingSimplefractureCoinsurance|SBCHavingSimplefractureLimit|SpecialtyDrugMaximumCoinsurance|InpatientCopaymentMaximumDays|BeginPrimaryCareCostSharingAfterNumberOfVisits|BeginPrimaryCareDeductibleCoinsuranceAfterNumberOfCopays|MEHBInnTier1IndividualMOOP|MEHBInnTier1FamilyPerPersonMOOP|MEHBInnTier1FamilyPerGroupMOOP|MEHBInnTier2IndividualMOOP|MEHBInnTier2FamilyPerPersonMOOP|MEHBInnTier2FamilyPerGroupMOOP|MEHBOutOfNetIndividualMOOP|MEHBOutOfNetFamilyPerPersonMOOP|MEHBOutOfNetFamilyPerGroupMOOP|MEHBCombInnOonIndividualMOOP|MEHBCombInnOonFamilyPerPersonMOOP|MEHBCombInnOonFamilyPerGroupMOOP|DEHBInnTier1IndividualMOOP|DEHBInnTier1FamilyPerPersonMOOP|DEHBInnTier1FamilyPerGroupMOOP|DEHBInnTier2IndividualMOOP|DEHBInnTier2FamilyPerPersonMOOP|DEHBInnTier2FamilyPerGroupMOOP|DEHBOutOfNetIndividualMOOP|DEHBOutOfNetFamilyPerPersonMOOP|DEHBOutOfNetFamilyPerGroupMOOP|DEHBCombInnOonIndividualMOOP|DEHBCombInnOonFamilyPerPersonMOOP|DEHBCombInnOonFamilyPerGroupMOOP|TEHBInnTier1IndividualMOOP|TEHBInnTier1FamilyPerPersonMOOP|TEHBInnTier1FamilyPerGroupMOOP|TEHBInnTier2IndividualMOOP|TEHBInnTier2FamilyPerPersonMOOP|TEHBInnTier2FamilyPerGroupMOOP|TEHBOutOfNetIndividualMOOP|TEHBOutOfNetFamilyPerPersonMOOP|TEHBOutOfNetFamilyPerGroupMOOP|TEHBCombInnOonIndividualMOOP|TEHBCombInnOonFamilyPerPersonMOOP|TEHBCombInnOonFamilyPerGroupMOOP|MEHBDedInnTier1Individual|MEHBDedInnTier1FamilyPerPerson|MEHBDedInnTier1FamilyPerGroup|MEHBDedInnTier1Coinsurance|MEHBDedInnTier2Individual|MEHBDedInnTier2FamilyPerPerson|MEHBDedInnTier2FamilyPerGroup|MEHBDedInnTier2Coinsurance|MEHBDedOutOfNetIndividual|MEHBDedOutOfNetFamilyPerPerson|MEHBDedOutOfNetFamilyPerGroup|MEHBDedCombInnOonIndividual|MEHBDedCombInnOonFamilyPerPerson|MEHBDedCombInnOonFamilyPerGroup|DEHBDedInnTier1Individual|DEHBDedInnTier1FamilyPerPerson|DEHBDedInnTier1FamilyPerGroup|DEHBDedInnTier1Coinsurance|DEHBDedInnTier2Individual|DEHBDedInnTier2FamilyPerPerson|DEHBDedInnTier2FamilyPerGroup|DEHBDedInnTier2Coinsurance|DEHBDedOutOfNetIndividual|DEHBDedOutOfNetFamilyPerPerson|DEHBDedOutOfNetFamilyPerGroup|DEHBDedCombInnOonIndividual|DEHBDedCombInnOonFamilyPerPerson|DEHBDedCombInnOonFamilyPerGroup|TEHBDedInnTier1Individual|TEHBDedInnTier1FamilyPerPerson|TEHBDedInnTier1FamilyPerGroup|TEHBDedInnTier1Coinsurance|TEHBDedInnTier2Individual|TEHBDedInnTier2FamilyPerPerson|TEHBDedInnTier2FamilyPerGroup|TEHBDedInnTier2Coinsurance|TEHBDedOutOfNetIndividual|TEHBDedOutOfNetFamilyPerPerson|TEHBDedOutOfNetFamilyPerGroup|TEHBDedCombInnOonIndividual|TEHBDedCombInnOonFamilyPerPerson|TEHBDedCombInnOonFamilyPerGroup|IsHSAEligible|HSAOrHRAEmployerContribution|HSAOrHRAEmployerContributionAmount|URLForSummaryofBenefitsCoverage|PlanBrochure,outputs\sample_rows\exchange_puf_2023_Plan_Attributes_PUF_Plan_Attributes_PUF.csv.csv,True
exchange_puf,2023,Service Area PUF,https://www.cms.gov/marketplace/resources/data/public-use-files,https://download.cms.gov/marketplace-puf/2023/service-area-puf.zip,data\raw\exchange_puf\2023\service-area-puf.zip,zip,200,True,66937,52f0d54af0066b7f290b0437e2fe0eb36dc66e119718090e708acc4c12cece41,2026-05-26T16:40:42+00:00,Read with pandas chunked CSV inspection.,Service_Area_PUF.csv,,1345350,66799,csv,12942,14,BusinessYear|StateCode|IssuerId|SourceName|ImportDate|ServiceAreaId|ServiceAreaName|CoverEntireState|County|PartialCounty|ZipCodes|PartialCountyJustification|MarketCoverage|DentalOnlyPlan,outputs\sample_rows\exchange_puf_2023_Service_Area_PUF_Service_Area_PUF.csv.csv,True
exchange_puf,2023,Plan ID Crosswalk PUF,https://www.cms.gov/marketplace/resources/data/public-use-files,https://download.cms.gov/marketplace-puf/2023/plan-id-crosswalk-puf.zip,data\raw\exchange_puf\2023\plan-id-crosswalk-puf.zip,zip,200,True,621761,47f7054455403ec846b376abd2343ff46debadc09365ade8d54da04e6ae65eed,2026-05-26T16:40:45+00:00,Read with pandas chunked CSV inspection.,Plan ID Crosswalk.CSV,,18342910,621621,csv,164831,21,State|DentalPlan|PlanID_2022|IssuerID_2022|MultistatePlan_2022|MetalLevel_2022|ChildAdultOnly_2022|FIPSCode|ZipCode|CrosswalkLevel|ReasonForCrosswalk|PlanID_2023|IssuerID_2023|MultistatePlan_2023|MetalLevel_2023|ChildAdultOnly_2023|AgeOffPlanID_2023|IssuerID_AgeOff2023|MultistatePlan_AgeOff2023|MetalLevel_AgeOff2023|ChildAdultOnly_AgeOff2023,outputs\sample_rows\exchange_puf_2023_Plan_ID_Crosswalk_PUF_Plan_ID_Crosswalk.CSV.csv,True
exchange_puf,2024,Rate PUF,https://www.cms.gov/marketplace/resources/data/public-use-files,https://download.cms.gov/marketplace-puf/2024/rate-puf.zip,data\raw\exchange_puf\2024\rate-puf.zip,zip,200,True,17405682,b3b440b7eb50adf1d9172139ad79aef630d1d12ad856e57080a226357555ee25,2026-05-26T16:40:48+00:00,Read with pandas chunked CSV inspection.,rate-puf.csv,,351180877,17405524,csv,2608212,20,BusinessYear|StateCode|IssuerId|SourceName|ImportDate|RateEffectiveDate|RateExpirationDate|PlanId|RatingAreaId|Tobacco|Age|IndividualRate|IndividualTobaccoRate|Couple|PrimarySubscriberAndOneDependent|PrimarySubscriberAndTwoDependents|PrimarySubscriberAndThreeOrMoreDependents|CoupleAndOneDependent|CoupleAndTwoDependents|CoupleAndThreeOrMoreDependents,outputs\sample_rows\exchange_puf_2024_Rate_PUF_rate-puf.csv.csv,True
exchange_puf,2024,Plan Attributes PUF,https://www.cms.gov/marketplace/resources/data/public-use-files,https://download.cms.gov/marketplace-puf/2024/plan-attributes-puf.zip,data\raw\exchange_puf\2024\plan-attributes-puf.zip,zip,200,True,1126804,8630732e2abe79d01f191e0463a3a2ac4de1ace4bdf1ddab404270752115e095,2026-05-26T16:40:54+00:00,Read with pandas chunked CSV inspection.,plan-attributes-puf.csv,,39250671,1126624,csv,27374,151,BusinessYear|StateCode|IssuerId|IssuerMarketPlaceMarketingName|SourceName|ImportDate|MarketCoverage|DentalOnlyPlan|StandardComponentId|PlanMarketingName|HIOSProductId|NetworkId|ServiceAreaId|FormularyId|IsNewPlan|PlanType|MetalLevel|DesignType|UniquePlanDesign|QHPNonQHPTypeId|IsNoticeRequiredForPregnancy|IsReferralRequiredForSpecialist|SpecialistRequiringReferral|PlanLevelExclusions|IndianPlanVariationEstimatedAdvancedPaymentAmountPerEnrollee|CompositeRatingOffered|ChildOnlyOffering|ChildOnlyPlanId|WellnessProgramOffered|DiseaseManagementProgramsOffered|EHBPercentTotalPremium|EHBPediatricDentalApportionmentQuantity|IsGuaranteedRate|PlanEffectiveDate|PlanExpirationDate|OutOfCountryCoverage|OutOfCountryCoverageDescription|OutOfServiceAreaCoverage|OutOfServiceAreaCoverageDescription|NationalNetwork|URLForEnrollmentPayment|FormularyURL|PlanId|PlanVariantMarketingName|CSRVariationType|IssuerActuarialValue|AVCalculatorOutputNumber|MedicalDrugDeductiblesIntegrated|MedicalDrugMaximumOutofPocketIntegrated|MultipleInNetworkTiers|FirstTierUtilization|SecondTierUtilization|SBCHavingaBabyDeductible|SBCHavingaBabyCopayment|SBCHavingaBabyCoinsurance|SBCHavingaBabyLimit|SBCHavingDiabetesDeductible|SBCHavingDiabetesCopayment|SBCHavingDiabetesCoinsurance|SBCHavingDiabetesLimit|SBCHavingSimplefractureDeductible|SBCHavingSimplefractureCopayment|SBCHavingSimplefractureCoinsurance|SBCHavingSimplefractureLimit|SpecialtyDrugMaximumCoinsurance|InpatientCopaymentMaximumDays|BeginPrimaryCareCostSharingAfterNumberOfVisits|BeginPrimaryCareDeductibleCoinsuranceAfterNumberOfCopays|MEHBInnTier1IndividualMOOP|MEHBInnTier1FamilyPerPersonMOOP|MEHBInnTier1FamilyPerGroupMOOP|MEHBInnTier2IndividualMOOP|MEHBInnTier2FamilyPerPersonMOOP|MEHBInnTier2FamilyPerGroupMOOP|MEHBOutOfNetIndividualMOOP|MEHBOutOfNetFamilyPerPersonMOOP|MEHBOutOfNetFamilyPerGroupMOOP|MEHBCombInnOonIndividualMOOP|MEHBCombInnOonFamilyPerPersonMOOP|MEHBCombInnOonFamilyPerGroupMOOP|DEHBInnTier1IndividualMOOP|DEHBInnTier1FamilyPerPersonMOOP|DEHBInnTier1FamilyPerGroupMOOP|DEHBInnTier2IndividualMOOP|DEHBInnTier2FamilyPerPersonMOOP|DEHBInnTier2FamilyPerGroupMOOP|DEHBOutOfNetIndividualMOOP|DEHBOutOfNetFamilyPerPersonMOOP|DEHBOutOfNetFamilyPerGroupMOOP|DEHBCombInnOonIndividualMOOP|DEHBCombInnOonFamilyPerPersonMOOP|DEHBCombInnOonFamilyPerGroupMOOP|TEHBInnTier1IndividualMOOP|TEHBInnTier1FamilyPerPersonMOOP|TEHBInnTier1FamilyPerGroupMOOP|TEHBInnTier2IndividualMOOP|TEHBInnTier2FamilyPerPersonMOOP|TEHBInnTier2FamilyPerGroupMOOP|TEHBOutOfNetIndividualMOOP|TEHBOutOfNetFamilyPerPersonMOOP|TEHBOutOfNetFamilyPerGroupMOOP|TEHBCombInnOonIndividualMOOP|TEHBCombInnOonFamilyPerPersonMOOP|TEHBCombInnOonFamilyPerGroupMOOP|MEHBDedInnTier1Individual|MEHBDedInnTier1FamilyPerPerson|MEHBDedInnTier1FamilyPerGroup|MEHBDedInnTier1Coinsurance|MEHBDedInnTier2Individual|MEHBDedInnTier2FamilyPerPerson|MEHBDedInnTier2FamilyPerGroup|MEHBDedInnTier2Coinsurance|MEHBDedOutOfNetIndividual|MEHBDedOutOfNetFamilyPerPerson|MEHBDedOutOfNetFamilyPerGroup|MEHBDedCombInnOonIndividual|MEHBDedCombInnOonFamilyPerPerson|MEHBDedCombInnOonFamilyPerGroup|DEHBDedInnTier1Individual|DEHBDedInnTier1FamilyPerPerson|DEHBDedInnTier1FamilyPerGroup|DEHBDedInnTier1Coinsurance|DEHBDedInnTier2Individual|DEHBDedInnTier2FamilyPerPerson|DEHBDedInnTier2FamilyPerGroup|DEHBDedInnTier2Coinsurance|DEHBDedOutOfNetIndividual|DEHBDedOutOfNetFamilyPerPerson|DEHBDedOutOfNetFamilyPerGroup|DEHBDedCombInnOonIndividual|DEHBDedCombInnOonFamilyPerPerson|DEHBDedCombInnOonFamilyPerGroup|TEHBDedInnTier1Individual|TEHBDedInnTier1FamilyPerPerson|TEHBDedInnTier1FamilyPerGroup|TEHBDedInnTier1Coinsurance|TEHBDedInnTier2Individual|TEHBDedInnTier2FamilyPerPerson|TEHBDedInnTier2FamilyPerGroup|TEHBDedInnTier2Coinsurance|TEHBDedOutOfNetIndividual|TEHBDedOutOfNetFamilyPerPerson|TEHBDedOutOfNetFamilyPerGroup|TEHBDedCombInnOonIndividual|TEHBDedCombInnOonFamilyPerPerson|TEHBDedCombInnOonFamilyPerGroup|IsHSAEligible|HSAOrHRAEmployerContribution|HSAOrHRAEmployerContributionAmount|URLForSummaryofBenefitsCoverage|PlanBrochure,outputs\sample_rows\exchange_puf_2024_Plan_Attributes_PUF_plan-attributes-puf.csv.csv,True
exchange_puf,2024,Service Area PUF,https://www.cms.gov/marketplace/resources/data/public-use-files,https://download.cms.gov/marketplace-puf/2024/service-area-puf.zip,data\raw\exchange_puf\2024\service-area-puf.zip,zip,200,True,57175,24eb357b1cff4f439d7428303cbf79fa11e541e9782cbea2745b401dd080f64f,2026-05-26T16:40:57+00:00,Read with pandas chunked CSV inspection.,service-area-puf.csv,,1333293,57001,csv,12753,14,BusinessYear|StateCode|IssuerId|SourceName|ImportDate|ServiceAreaId|ServiceAreaName|CoverEntireState|County|PartialCounty|ZipCodes|PartialCountyJustification|MarketCoverage|DentalOnlyPlan,outputs\sample_rows\exchange_puf_2024_Service_Area_PUF_service-area-puf.csv.csv,True
exchange_puf,2024,Plan ID Crosswalk PUF,https://www.cms.gov/marketplace/resources/data/public-use-files,https://download.cms.gov/marketplace-puf/2024/plan-id-crosswalk-puf.zip,data\raw\exchange_puf\2024\plan-id-crosswalk-puf.zip,zip,200,True,788734,f93fb3225baec92c69bbf972be91daabfbe8af7399371eb1818cf4346da0e615,2026-05-26T16:41:00+00:00,Read with pandas chunked CSV inspection.,Plan_ID_Crosswalk_PUF.csv,,25487830,788586,csv,189827,24,State|DentalPlan|PlanID_2023|IssuerID_2023|MultistatePlan_2023|MetalLevel_2023|ChildAdultOnly_2023|FIPSCode|ZipCode|CrosswalkLevel|ReasonForCrosswalk|PlanID_2024|IssuerID_2024|MultistatePlan_2024|MetalLevel_2024|ChildAdultOnly_2024|AgeOffPlanID_2024|IssuerID_AgeOff2024|MultistatePlan_AgeOff2024|MetalLevel_AgeOff2024|ChildAdultOnly_AgeOff2024|ReasonForBronzeToSilverCrosswalk|SilverCSREligPlanID_2024|SilverCSREligIssuerID_2024,outputs\sample_rows\exchange_puf_2024_Plan_ID_Crosswalk_PUF_Plan_ID_Crosswalk_PUF.csv.csv,True
exchange_puf,2025,Rate PUF,https://www.cms.gov/marketplace/resources/data/public-use-files,https://download.cms.gov/marketplace-puf/2025/rate-puf.zip,data\raw\exchange_puf\2025\rate-puf.zip,zip,200,True,16268291,e39654a2f2d002e81a5fb5cbf795151ba55346b54f83bf906756889df69d42b0,2026-05-26T16:41:03+00:00,Read with pandas chunked CSV inspection.,Rate_PUF.csv,,326177120,16268133,csv,2418441,20,BusinessYear|StateCode|IssuerId|SourceName|ImportDate|RateEffectiveDate|RateExpirationDate|PlanId|RatingAreaId|Tobacco|Age|IndividualRate|IndividualTobaccoRate|Couple|PrimarySubscriberAndOneDependent|PrimarySubscriberAndTwoDependents|PrimarySubscriberAndThreeOrMoreDependents|CoupleAndOneDependent|CoupleAndTwoDependents|CoupleAndThreeOrMoreDependents,outputs\sample_rows\exchange_puf_2025_Rate_PUF_Rate_PUF.csv.csv,True
