dataset,reference_year,stress_test,window,window_role,months_requested,months_used,months_used_count,min_state_cells_per_used_month,exposure_family,exposure_variant,exposure_kind,exposure_role,alignment,outcome,outcome_kind,outcome_label,support_rows,support_weight,weighted_corr,high_minus_low,signed_corr,signed_high_minus_low,direction_flag,support_flag
SIPP,2023,phase_split,phase_early_may_jul_2023,phase_early,"5,6,7","6,7",2,37,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",10206,99169603.5,-0.0285,-0.0021,-0.0285,-0.0021,unexpected,True
SIPP,2023,phase_split,phase_early_may_jul_2023,phase_early,"5,6,7","6,7",2,37,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",10177,98802643.21,-0.0951,-0.0027,-0.0951,-0.0027,unexpected,True
SIPP,2023,phase_split,phase_early_may_jul_2023,phase_early,"5,6,7","6,7",2,37,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",10177,98802643.21,-0.0951,-0.0027,-0.0951,-0.0027,unexpected,True
SIPP,2023,phase_split,phase_early_may_jul_2023,phase_early,"5,6,7","6,7",2,37,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",10152,98516897.56,-0.0944,-0.0027,-0.0944,-0.0027,unexpected,True
SIPP,2023,phase_split,phase_early_may_jul_2023,phase_early,"5,6,7","6,7",2,37,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",10177,98802643.21,0.0053,-0.0005,-0.0053,0.0005,unexpected,True
SIPP,2023,phase_split,phase_early_may_jul_2023,phase_early,"5,6,7",7,1,37,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag2,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",3541,34830253.95,0.1061,0.0048,0.1061,0.0048,expected,True
SIPP,2023,phase_split,phase_early_may_jul_2023,phase_early,"5,6,7",7,1,37,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag2,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",3530,34695330.59,0.0154,0.0031,0.0154,0.0031,expected,True
SIPP,2023,phase_split,phase_early_may_jul_2023,phase_early,"5,6,7",7,1,37,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag2,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",3530,34695330.59,0.0154,0.0031,0.0154,0.0031,expected,True
SIPP,2023,phase_split,phase_early_may_jul_2023,phase_early,"5,6,7",7,1,37,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag2,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",3525,34624535.64,0.016,0.0032,0.016,0.0032,expected,True
SIPP,2023,phase_split,phase_early_may_jul_2023,phase_early,"5,6,7",7,1,37,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag2,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",3530,34695330.59,-0.1264,-0.0015,0.1264,0.0015,expected,True
SIPP,2023,phase_split,phase_early_may_jul_2023,phase_early,"5,6,7","5,6,7",3,49,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lead1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",21260,203467306.46,0.0027,-0.0018,0.0027,-0.0018,expected,True
SIPP,2023,phase_split,phase_early_may_jul_2023,phase_early,"5,6,7","5,6,7",3,49,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lead1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",21199,202778725.98,-0.0123,-0.0021,-0.0123,-0.0021,unexpected,True
SIPP,2023,phase_split,phase_early_may_jul_2023,phase_early,"5,6,7","5,6,7",3,49,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lead1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",21199,202778725.98,-0.0123,-0.0021,-0.0123,-0.0021,unexpected,True
SIPP,2023,phase_split,phase_early_may_jul_2023,phase_early,"5,6,7","5,6,7",3,49,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lead1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",21153,202232595.19,-0.0117,-0.0021,-0.0117,-0.0021,unexpected,True
SIPP,2023,phase_split,phase_early_may_jul_2023,phase_early,"5,6,7","5,6,7",3,49,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lead1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",21199,202778725.98,0.0441,-0.0,-0.0441,0.0,unexpected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,same,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",21847,208140509.34,0.2106,0.0029,0.2106,0.0029,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,same,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",21794,207450502.08,0.1882,0.0022,0.1882,0.0022,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,same,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",21794,207450502.08,0.1919,0.0024,0.1919,0.0024,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9",2,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,same,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",14519,138213910.95,0.2245,0.0019,0.2245,0.0019,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,same,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",21794,207450502.08,-0.0458,-0.0058,0.0458,0.0058,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,50,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",21726,207089597.15,0.118,0.0019,0.118,0.0019,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,50,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",21673,206399589.89,0.1059,0.0012,0.1059,0.0012,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,50,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",21673,206399589.89,0.1079,0.0014,0.1079,0.0014,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9",2,50,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",14398,137162998.75,0.1563,0.0014,0.1563,0.0014,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,50,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",21673,206399589.89,-0.0281,-0.0029,0.0281,0.0029,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,49,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag2,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",21047,201406281.0,0.0502,0.0008,0.0502,0.0008,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,49,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag2,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",20994,200716273.73,0.0325,0.0002,0.0325,0.0002,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,49,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag2,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",20994,200716273.73,0.0325,0.0002,0.0325,0.0002,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9",2,49,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag2,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",13721,131518143.66,0.0778,0.0005,0.0778,0.0005,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,49,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lag2,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",20994,200716273.73,0.0253,-0.0033,-0.0253,0.0033,unexpected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lead1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",21847,208140509.34,0.1835,0.0024,0.1835,0.0024,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lead1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",21794,207450502.08,0.1611,0.0018,0.1611,0.0018,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lead1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",21794,207450502.08,0.1634,0.0019,0.1634,0.0019,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9",2,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lead1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",14519,138213910.95,0.204,0.0017,0.204,0.0017,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,backlog_automation_composite,backlog_automation_rank_index,composite_rank,primary,lead1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",21794,207450502.08,0.082,-0.0,-0.082,0.0,unexpected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,same,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",21847,208140509.34,0.1636,0.003,0.1636,0.003,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,same,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",21794,207450502.08,0.1407,0.0024,0.1407,0.0024,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,same,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",21794,207450502.08,0.1438,0.0025,0.1438,0.0025,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9",2,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,same,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",14519,138213910.95,0.1933,0.0029,0.1933,0.0029,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,same,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",21794,207450502.08,-0.0684,-0.0026,0.0684,0.0026,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,50,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",21726,207089597.15,0.0651,0.002,0.0651,0.002,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,50,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",21673,206399589.89,0.0488,0.0014,0.0488,0.0014,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,50,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",21673,206399589.89,0.0502,0.0015,0.0502,0.0015,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9",2,50,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",14398,137162998.75,0.0927,0.0023,0.0927,0.0023,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,50,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",21673,206399589.89,-0.0457,-0.0037,0.0457,0.0037,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,49,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag2,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",21047,201406281.0,0.021,0.0012,0.021,0.0012,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,49,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag2,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",20994,200716273.73,0.0042,0.0006,0.0042,0.0006,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,49,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag2,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",20994,200716273.73,0.0042,0.0006,0.0042,0.0006,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9",2,49,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag2,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",13721,131518143.66,0.0586,0.0016,0.0586,0.0016,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,49,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lag2,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",20994,200716273.73,0.0095,-0.0029,-0.0095,0.0029,unexpected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lead1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",21847,208140509.34,0.1863,0.0019,0.1863,0.0019,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lead1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",21794,207450502.08,0.1601,0.0013,0.1601,0.0013,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lead1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",21794,207450502.08,0.1611,0.0014,0.1611,0.0014,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9",2,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lead1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",14519,138213910.95,0.2409,0.0025,0.2409,0.0025,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lead1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",21794,207450502.08,0.0891,0.0001,-0.0891,-0.0001,unexpected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,pending_backlog_component,pending_rate,component,comparison,same,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",21847,208140509.34,0.1504,0.0035,0.1504,0.0035,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,pending_backlog_component,pending_rate,component,comparison,same,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",21794,207450502.08,0.1185,0.0027,0.1185,0.0027,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,pending_backlog_component,pending_rate,component,comparison,same,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",21794,207450502.08,0.1193,0.0028,0.1193,0.0028,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9",2,51,pending_backlog_component,pending_rate,component,comparison,same,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",14519,138213910.95,0.113,0.0024,0.113,0.0024,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,51,pending_backlog_component,pending_rate,component,comparison,same,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",21794,207450502.08,-0.0695,0.0007,0.0695,-0.0007,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,50,pending_backlog_component,pending_rate,component,comparison,lag1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",21726,207089597.15,0.0648,0.0028,0.0648,0.0028,expected,True
SIPP,2023,phase_split,phase_core_aug_oct_2023,phase_core,"8,9,10","8,9,10",3,50,pending_backlog_component,pending_rate,component,comparison,lag1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",21673,206399589.89,0.0386,0.0021,0.0386,0.0021,expected,True
