state,county_fips,county_name,rows,years_present,min_year,max_year,total_enrollment,min_enrollment,table1_missing_years,treatment_constructible_years,suppression_or_missing_any,drake_supplement_exclusion_flag,drake_supplement_exclusion_reason,included_drake_harmonized_sample,missing_crosswalk_flag_any,missing_current_plan_flag_any,missing_premium_flag_any,missing_county_mapping_flag_any,all_three_years,table1_complete_all_years,treatment_constructible_all_years,low_enrollment_rank,candidate_extra_if_forcing_to_2159_by_low_enrollment,candidate_discrepancy_reason
KS,20027,,3,3,2022,2024,1205.0,300.0,0,3,False,False,,True,False,False,False,False,True,True,True,418,False,included_by_current_sample_rule
KS,20029,,3,3,2022,2024,1535.0,461.0,0,3,False,False,,True,False,False,False,False,True,True,True,562,False,included_by_current_sample_rule
KS,20031,,3,3,2022,2024,1325.0,377.0,0,3,False,False,,True,False,False,False,False,True,True,True,474,False,included_by_current_sample_rule
KS,20033,,3,3,2022,2024,244.0,61.0,1,3,True,False,,True,False,False,False,False,True,False,True,27,True,missing_or_suppressed_table1_outcome
KS,20035,,3,3,2022,2024,4434.0,1042.0,0,3,False,False,,True,False,False,False,False,True,True,True,1264,False,included_by_current_sample_rule
KS,20037,,3,3,2022,2024,4384.0,1070.0,0,3,False,False,,True,False,False,False,False,True,True,True,1257,False,included_by_current_sample_rule
KS,20039,,3,3,2022,2024,528.0,162.0,0,3,False,False,,True,False,False,False,False,True,True,True,120,False,included_by_current_sample_rule
KS,20041,,3,3,2022,2024,2675.0,698.0,0,3,False,False,,True,False,False,False,False,True,True,True,907,False,included_by_current_sample_rule
KS,20043,,3,3,2022,2024,782.0,204.0,0,3,False,False,,True,False,False,False,False,True,True,True,242,False,included_by_current_sample_rule
KS,20045,,3,3,2022,2024,17061.0,5077.0,0,3,False,False,,True,False,False,False,False,True,True,True,1862,False,included_by_current_sample_rule
KS,20047,,3,3,2022,2024,599.0,165.0,0,3,False,False,,True,False,False,False,False,True,True,True,154,False,included_by_current_sample_rule
KS,20049,,3,3,2022,2024,447.0,125.0,0,3,False,False,,True,False,False,False,False,True,True,True,94,False,included_by_current_sample_rule
KS,20051,,3,3,2022,2024,3323.0,976.0,0,3,False,False,,True,False,False,False,False,True,True,True,1063,False,included_by_current_sample_rule
KS,20053,,3,3,2022,2024,767.0,216.0,0,3,False,False,,True,False,False,False,False,True,True,True,230,False,included_by_current_sample_rule
KS,20055,,3,3,2022,2024,4564.0,1199.0,0,3,False,False,,True,False,False,False,False,True,True,True,1284,False,included_by_current_sample_rule
KS,20057,,3,3,2022,2024,3260.0,924.0,0,3,False,False,,True,False,False,False,False,True,True,True,1046,False,included_by_current_sample_rule
KS,20059,,3,3,2022,2024,4220.0,1198.0,0,3,False,False,,True,False,False,False,False,True,True,True,1217,False,included_by_current_sample_rule
KS,20061,,3,3,2022,2024,2966.0,651.0,0,3,False,False,,True,False,False,False,False,True,True,True,980,False,included_by_current_sample_rule
KS,20063,,3,3,2022,2024,550.0,162.0,0,3,False,False,,True,False,False,False,False,True,True,True,133,False,included_by_current_sample_rule
KS,20065,,3,3,2022,2024,424.0,111.0,0,3,False,False,,True,False,False,False,False,True,True,True,84,False,included_by_current_sample_rule
KS,20067,,3,3,2022,2024,1028.0,287.0,0,3,False,False,,True,False,False,False,False,True,True,True,341,False,included_by_current_sample_rule
KS,20069,,3,3,2022,2024,774.0,196.0,0,3,False,False,,True,False,False,False,False,True,True,True,234,False,included_by_current_sample_rule
KS,20071,,3,3,2022,2024,149.0,44.0,3,3,True,False,,True,False,False,False,False,True,False,True,7,True,missing_or_suppressed_table1_outcome
KS,20073,,3,3,2022,2024,988.0,260.0,0,3,False,False,,True,False,False,False,False,True,True,True,321,False,included_by_current_sample_rule
KS,20075,,3,3,2022,2024,275.0,73.0,2,3,True,False,,True,False,False,False,False,True,False,True,38,False,missing_or_suppressed_table1_outcome
KS,20077,,3,3,2022,2024,947.0,263.0,0,3,False,False,,True,False,False,False,False,True,True,True,306,False,included_by_current_sample_rule
KS,20079,,3,3,2022,2024,3851.0,1066.0,0,3,False,False,,True,False,False,False,False,True,True,True,1155,False,included_by_current_sample_rule
KS,20081,,3,3,2022,2024,500.0,125.0,0,3,False,False,,True,False,False,False,False,True,True,True,112,False,included_by_current_sample_rule
KS,20083,,3,3,2022,2024,535.0,119.0,0,3,False,False,,True,False,False,False,False,True,True,True,124,False,included_by_current_sample_rule
KS,20085,,3,3,2022,2024,1248.0,342.0,0,3,False,False,,True,False,False,False,False,True,True,True,439,False,included_by_current_sample_rule
KS,20087,,3,3,2022,2024,2128.0,630.0,0,3,False,False,,True,False,False,False,False,True,True,True,753,False,included_by_current_sample_rule
KS,20089,,3,3,2022,2024,516.0,158.0,0,3,False,False,,True,False,False,False,False,True,True,True,114,False,included_by_current_sample_rule
KS,20091,,3,3,2022,2024,92372.0,26777.0,0,3,False,False,,True,False,False,False,False,True,True,True,2119,False,included_by_current_sample_rule
KS,20093,,3,3,2022,2024,538.0,148.0,0,3,False,False,,True,False,False,False,False,True,True,True,128,False,included_by_current_sample_rule
KS,20095,,3,3,2022,2024,1272.0,353.0,0,3,False,False,,True,False,False,False,False,True,True,True,452,False,included_by_current_sample_rule
KS,20097,,3,3,2022,2024,274.0,73.0,1,3,True,False,,True,False,False,False,False,True,False,True,37,False,missing_or_suppressed_table1_outcome
KS,20099,,3,3,2022,2024,2637.0,601.0,0,3,False,False,,True,False,False,False,False,True,True,True,896,False,included_by_current_sample_rule
KS,20101,,3,3,2022,2024,285.0,77.0,1,3,True,False,,True,False,False,False,False,True,False,True,40,False,missing_or_suppressed_table1_outcome
KS,20103,,3,3,2022,2024,8506.0,2134.0,0,3,False,False,,True,False,False,False,False,True,True,True,1615,False,included_by_current_sample_rule
KS,20105,,3,3,2022,2024,552.0,153.0,0,3,False,False,,True,False,False,False,False,True,True,True,134,False,included_by_current_sample_rule
KS,20107,,3,3,2022,2024,1447.0,359.0,0,3,False,False,,True,False,False,False,False,True,True,True,522,False,included_by_current_sample_rule
KS,20109,,3,3,2022,2024,408.0,119.0,0,3,False,False,,True,False,False,False,False,True,True,True,77,False,included_by_current_sample_rule
KS,20111,,3,3,2022,2024,3867.0,1018.0,0,3,False,False,,True,False,False,False,False,True,True,True,1160,False,included_by_current_sample_rule
KS,20113,,3,3,2022,2024,3567.0,1047.0,0,3,False,False,,True,False,False,False,False,True,True,True,1096,False,included_by_current_sample_rule
KS,20115,,3,3,2022,2024,1476.0,411.0,0,3,False,False,,True,False,False,False,False,True,True,True,534,False,included_by_current_sample_rule
KS,20117,,3,3,2022,2024,1365.0,404.0,0,3,False,False,,True,False,False,False,False,True,True,True,490,False,included_by_current_sample_rule
KS,20119,,3,3,2022,2024,490.0,143.0,0,3,False,False,,True,False,False,False,False,True,True,True,106,False,included_by_current_sample_rule
KS,20121,,3,3,2022,2024,4643.0,1336.0,0,3,False,False,,True,False,False,False,False,True,True,True,1301,False,included_by_current_sample_rule
KS,20123,,3,3,2022,2024,1183.0,355.0,0,3,False,False,,True,False,False,False,False,True,True,True,407,False,included_by_current_sample_rule
KS,20125,,3,3,2022,2024,3850.0,908.0,0,3,False,False,,True,False,False,False,False,True,True,True,1154,False,included_by_current_sample_rule
KS,20127,,3,3,2022,2024,654.0,192.0,0,3,False,False,,True,False,False,False,False,True,True,True,174,False,included_by_current_sample_rule
KS,20129,,3,3,2022,2024,426.0,109.0,0,3,False,False,,True,False,False,False,False,True,True,True,86,False,included_by_current_sample_rule
KS,20131,,3,3,2022,2024,1249.0,380.0,0,3,False,False,,True,False,False,False,False,True,True,True,440,False,included_by_current_sample_rule
KS,20133,,3,3,2022,2024,2089.0,588.0,0,3,False,False,,True,False,False,False,False,True,True,True,741,False,included_by_current_sample_rule
KS,20135,,3,3,2022,2024,396.0,97.0,0,3,False,False,,True,False,False,False,False,True,True,True,72,False,included_by_current_sample_rule
KS,20137,,3,3,2022,2024,719.0,201.0,0,3,False,False,,True,False,False,False,False,True,True,True,208,False,included_by_current_sample_rule
KS,20139,,3,3,2022,2024,1830.0,523.0,0,3,False,False,,True,False,False,False,False,True,True,True,663,False,included_by_current_sample_rule
KS,20141,,3,3,2022,2024,586.0,183.0,0,3,False,False,,True,False,False,False,False,True,True,True,143,False,included_by_current_sample_rule
KS,20143,,3,3,2022,2024,1317.0,251.0,0,3,False,False,,True,False,False,False,False,True,True,True,471,False,included_by_current_sample_rule
KS,20145,,3,3,2022,2024,843.0,235.0,0,3,False,False,,True,False,False,False,False,True,True,True,268,False,included_by_current_sample_rule
KS,20147,,3,3,2022,2024,735.0,203.0,0,3,False,False,,True,False,False,False,False,True,True,True,218,False,included_by_current_sample_rule
KS,20149,,3,3,2022,2024,2643.0,758.0,0,3,False,False,,True,False,False,False,False,True,True,True,900,False,included_by_current_sample_rule
KS,20151,,3,3,2022,2024,1416.0,400.0,0,3,False,False,,True,False,False,False,False,True,True,True,510,False,included_by_current_sample_rule
KS,20153,,3,3,2022,2024,473.0,132.0,0,3,False,False,,True,False,False,False,False,True,True,True,100,False,included_by_current_sample_rule
KS,20155,,3,3,2022,2024,8042.0,2082.0,0,3,False,False,,True,False,False,False,False,True,True,True,1576,False,included_by_current_sample_rule
KS,20157,,3,3,2022,2024,824.0,235.0,0,3,False,False,,True,False,False,False,False,True,True,True,257,False,included_by_current_sample_rule
KS,20159,,3,3,2022,2024,1194.0,308.0,0,3,False,False,,True,False,False,False,False,True,True,True,415,False,included_by_current_sample_rule
KS,20161,,3,3,2022,2024,5366.0,1520.0,0,3,False,False,,True,False,False,False,False,True,True,True,1375,False,included_by_current_sample_rule
KS,20163,,3,3,2022,2024,827.0,258.0,0,3,False,False,,True,False,False,False,False,True,True,True,260,False,included_by_current_sample_rule
KS,20165,,3,3,2022,2024,402.0,119.0,0,3,False,False,,True,False,False,False,False,True,True,True,74,False,included_by_current_sample_rule
KS,20167,,3,3,2022,2024,1105.0,349.0,0,3,False,False,,True,False,False,False,False,True,True,True,372,False,included_by_current_sample_rule
KS,20169,,3,3,2022,2024,6847.0,1877.0,0,3,False,False,,True,False,False,False,False,True,True,True,1489,False,included_by_current_sample_rule
KS,20171,,3,3,2022,2024,536.0,144.0,0,3,False,False,,True,False,False,False,False,True,True,True,126,False,included_by_current_sample_rule
KS,20173,,3,3,2022,2024,77738.0,19563.0,0,3,False,False,,True,False,False,False,False,True,True,True,2112,False,included_by_current_sample_rule
KS,20175,,3,3,2022,2024,2639.0,679.0,0,3,False,False,,True,False,False,False,False,True,True,True,897,False,included_by_current_sample_rule
KS,20177,,3,3,2022,2024,21513.0,5158.0,0,3,False,False,,True,False,False,False,False,True,True,True,1927,False,included_by_current_sample_rule
KS,20179,,3,3,2022,2024,525.0,153.0,0,3,False,False,,True,False,False,False,False,True,True,True,118,False,included_by_current_sample_rule
KS,20181,,3,3,2022,2024,710.0,201.0,0,3,False,False,,True,False,False,False,False,True,True,True,199,False,included_by_current_sample_rule
KS,20183,,3,3,2022,2024,649.0,189.0,0,3,False,False,,True,False,False,False,False,True,True,True,169,False,included_by_current_sample_rule
KS,20185,,3,3,2022,2024,692.0,186.0,0,3,False,False,,True,False,False,False,False,True,True,True,192,False,included_by_current_sample_rule
KS,20187,,3,3,2022,2024,205.0,65.0,2,3,True,False,,True,False,False,False,False,True,False,True,15,True,missing_or_suppressed_table1_outcome
KS,20189,,3,3,2022,2024,657.0,177.0,0,3,False,False,,True,False,False,False,False,True,True,True,175,False,included_by_current_sample_rule
KS,20191,,3,3,2022,2024,3208.0,830.0,0,3,False,False,,True,False,False,False,False,True,True,True,1036,False,included_by_current_sample_rule
KS,20193,,3,3,2022,2024,1237.0,384.0,0,3,False,False,,True,False,False,False,False,True,True,True,435,False,included_by_current_sample_rule
KS,20195,,3,3,2022,2024,341.0,95.0,1,3,True,False,,True,False,False,False,False,True,False,True,56,False,missing_or_suppressed_table1_outcome
KS,20197,,3,3,2022,2024,649.0,186.0,0,3,False,False,,True,False,False,False,False,True,True,True,170,False,included_by_current_sample_rule
KS,20199,,3,3,2022,2024,227.0,68.0,1,3,True,False,,True,False,False,False,False,True,False,True,22,True,missing_or_suppressed_table1_outcome
KS,20201,,3,3,2022,2024,1229.0,370.0,0,3,False,False,,True,False,False,False,False,True,True,True,428,False,included_by_current_sample_rule
KS,20203,,3,3,2022,2024,233.0,60.0,2,3,True,False,,True,False,False,False,False,True,False,True,26,True,missing_or_suppressed_table1_outcome
KS,20205,,3,3,2022,2024,1087.0,259.0,0,3,False,False,,True,False,False,False,False,True,True,True,362,False,included_by_current_sample_rule
KS,20207,,3,3,2022,2024,528.0,152.0,0,3,False,False,,True,False,False,False,False,True,True,True,121,False,included_by_current_sample_rule
KS,20209,,3,3,2022,2024,25626.0,5869.0,0,3,False,False,,True,False,False,False,False,True,True,True,1961,False,included_by_current_sample_rule
LA,22001,,3,3,2022,2024,7199.0,1267.0,0,3,False,False,,True,False,False,False,False,True,True,True,1520,False,included_by_current_sample_rule
LA,22003,,3,3,2022,2024,1294.0,312.0,0,3,False,False,,True,False,False,False,False,True,True,True,464,False,included_by_current_sample_rule
LA,22005,,3,3,2022,2024,11054.0,2782.0,0,3,False,False,,True,False,False,False,False,True,True,True,1715,False,included_by_current_sample_rule
LA,22007,,3,3,2022,2024,1583.0,412.0,0,3,False,False,,True,False,False,False,False,True,True,True,579,False,included_by_current_sample_rule
LA,22009,,3,3,2022,2024,2886.0,739.0,0,3,False,False,,True,False,False,False,False,True,True,True,956,False,included_by_current_sample_rule
LA,22011,,3,3,2022,2024,2444.0,592.0,0,3,False,False,,True,False,False,False,False,True,True,True,832,False,included_by_current_sample_rule
LA,22013,,3,3,2022,2024,1011.0,248.0,0,3,False,False,,True,False,False,False,False,True,True,True,334,False,included_by_current_sample_rule
LA,22015,,3,3,2022,2024,9132.0,2082.0,0,3,False,False,,True,False,False,False,False,True,True,True,1649,False,included_by_current_sample_rule
LA,22017,,3,3,2022,2024,19751.0,4457.0,0,3,False,False,,True,False,False,False,False,True,True,True,1903,False,included_by_current_sample_rule
LA,22019,,3,3,2022,2024,16140.0,3110.0,0,3,False,False,,True,False,False,False,False,True,True,True,1843,False,included_by_current_sample_rule
LA,22021,,3,3,2022,2024,757.0,149.0,0,3,False,False,,True,False,False,False,False,True,True,True,226,False,included_by_current_sample_rule
LA,22023,,3,3,2022,2024,564.0,137.0,0,3,False,False,,True,False,False,False,False,True,True,True,136,False,included_by_current_sample_rule
LA,22025,,3,3,2022,2024,1062.0,266.0,0,3,False,False,,True,False,False,False,False,True,True,True,352,False,included_by_current_sample_rule
LA,22027,,3,3,2022,2024,877.0,235.0,0,3,False,False,,True,False,False,False,False,True,True,True,283,False,included_by_current_sample_rule
LA,22029,,3,3,2022,2024,1489.0,305.0,0,3,False,False,,True,False,False,False,False,True,True,True,540,False,included_by_current_sample_rule
LA,22031,,3,3,2022,2024,2270.0,629.0,0,3,False,False,,True,False,False,False,False,True,True,True,789,False,included_by_current_sample_rule
LA,22033,,3,3,2022,2024,49349.0,11373.0,0,3,False,False,,True,False,False,False,False,True,True,True,2062,False,included_by_current_sample_rule
LA,22035,,3,3,2022,2024,651.0,103.0,0,3,False,False,,True,False,False,False,False,True,True,True,172,False,included_by_current_sample_rule
LA,22037,,3,3,2022,2024,1649.0,420.0,0,3,False,False,,True,False,False,False,False,True,True,True,595,False,included_by_current_sample_rule
LA,22039,,3,3,2022,2024,2105.0,361.0,0,3,False,False,,True,False,False,False,False,True,True,True,744,False,included_by_current_sample_rule
LA,22041,,3,3,2022,2024,2282.0,481.0,0,3,False,False,,True,False,False,False,False,True,True,True,797,False,included_by_current_sample_rule
LA,22043,,3,3,2022,2024,1196.0,220.0,0,3,False,False,,True,False,False,False,False,True,True,True,416,False,included_by_current_sample_rule
LA,22045,,3,3,2022,2024,6588.0,1281.0,0,3,False,False,,True,False,False,False,False,True,True,True,1466,False,included_by_current_sample_rule
LA,22047,,3,3,2022,2024,2579.0,578.0,0,3,False,False,,True,False,False,False,False,True,True,True,880,False,included_by_current_sample_rule
LA,22049,,3,3,2022,2024,1563.0,271.0,0,3,False,False,,True,False,False,False,False,True,True,True,574,False,included_by_current_sample_rule
LA,22051,,3,3,2022,2024,44883.0,10099.0,0,3,False,False,,True,False,False,False,False,True,True,True,2048,False,included_by_current_sample_rule
