year,state,rank,premium_variant,default_mapping_rule,turnover_failure_reason,plan_pair_rows,turnover_rows,non_turnover_rows
2024,NH,second_lowest,ehb_named_states_only,same_plan_if_available_else_source_order,both_zero,20,0,20
2024,NH,second_lowest,ehb_named_states_only,source_order_first_valid,both_zero,20,0,20
2024,NH,second_lowest,ehb_named_states_only,whole_county_00000_only,both_zero,20,0,20
2024,OH,lowest,current_ehb_all_states,county_any_zip_across_turnover,both_positive,48,0,48
2024,OH,lowest,current_ehb_all_states,county_any_zip_across_turnover,both_zero,52,0,52
2024,OH,lowest,current_ehb_all_states,county_any_zip_across_turnover,turnover,76,76,0
2024,OH,lowest,current_ehb_all_states,county_any_zip_turnover,both_positive,48,0,48
2024,OH,lowest,current_ehb_all_states,county_any_zip_turnover,both_zero,52,0,52
2024,OH,lowest,current_ehb_all_states,county_any_zip_turnover,turnover,76,76,0
2024,OH,lowest,current_ehb_all_states,current_repo_rule,both_positive,48,0,48
2024,OH,lowest,current_ehb_all_states,current_repo_rule,both_zero,52,0,52
2024,OH,lowest,current_ehb_all_states,current_repo_rule,turnover,76,76,0
2024,OH,lowest,current_ehb_all_states,exclude_level4_5,both_positive,48,0,48
2024,OH,lowest,current_ehb_all_states,exclude_level4_5,both_zero,52,0,52
2024,OH,lowest,current_ehb_all_states,exclude_level4_5,turnover,76,76,0
2024,OH,lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_positive,48,0,48
2024,OH,lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_zero,52,0,52
2024,OH,lowest,current_ehb_all_states,include_level4_5_as_missing_current,turnover,76,76,0
2024,OH,lowest,current_ehb_all_states,lowest_crosswalk_level,both_positive,48,0,48
2024,OH,lowest,current_ehb_all_states,lowest_crosswalk_level,both_zero,52,0,52
2024,OH,lowest,current_ehb_all_states,lowest_crosswalk_level,turnover,76,76,0
2024,OH,lowest,current_ehb_all_states,no_same_issuer_priority,both_positive,48,0,48
2024,OH,lowest,current_ehb_all_states,no_same_issuer_priority,both_zero,52,0,52
2024,OH,lowest,current_ehb_all_states,no_same_issuer_priority,turnover,76,76,0
2024,OH,lowest,current_ehb_all_states,reason8_priority,both_positive,48,0,48
2024,OH,lowest,current_ehb_all_states,reason8_priority,both_zero,52,0,52
2024,OH,lowest,current_ehb_all_states,reason8_priority,turnover,76,76,0
2024,OH,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_positive,48,0,48
2024,OH,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_zero,52,0,52
2024,OH,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,turnover,76,76,0
2024,OH,lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_positive,48,0,48
2024,OH,lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_zero,52,0,52
2024,OH,lowest,current_ehb_all_states,same_plan_if_available_else_source_order,turnover,76,76,0
2024,OH,lowest,current_ehb_all_states,source_order_first_valid,both_positive,48,0,48
2024,OH,lowest,current_ehb_all_states,source_order_first_valid,both_zero,52,0,52
2024,OH,lowest,current_ehb_all_states,source_order_first_valid,turnover,76,76,0
2024,OH,lowest,current_ehb_all_states,whole_county_00000_only,both_positive,48,0,48
2024,OH,lowest,current_ehb_all_states,whole_county_00000_only,both_zero,52,0,52
2024,OH,lowest,current_ehb_all_states,whole_county_00000_only,turnover,76,76,0
2024,OH,lowest,ehb_named_states_only,county_any_zip_across_turnover,both_zero,52,0,52
2024,OH,lowest,ehb_named_states_only,county_any_zip_across_turnover,turnover,124,124,0
2024,OH,lowest,ehb_named_states_only,county_any_zip_turnover,both_zero,52,0,52
2024,OH,lowest,ehb_named_states_only,county_any_zip_turnover,turnover,124,124,0
2024,OH,lowest,ehb_named_states_only,current_repo_rule,both_zero,52,0,52
2024,OH,lowest,ehb_named_states_only,current_repo_rule,turnover,124,124,0
2024,OH,lowest,ehb_named_states_only,exclude_level4_5,both_zero,52,0,52
2024,OH,lowest,ehb_named_states_only,exclude_level4_5,turnover,124,124,0
2024,OH,lowest,ehb_named_states_only,include_level4_5_as_missing_current,both_zero,52,0,52
2024,OH,lowest,ehb_named_states_only,include_level4_5_as_missing_current,turnover,124,124,0
2024,OH,lowest,ehb_named_states_only,lowest_crosswalk_level,both_zero,52,0,52
2024,OH,lowest,ehb_named_states_only,lowest_crosswalk_level,turnover,124,124,0
2024,OH,lowest,ehb_named_states_only,no_same_issuer_priority,both_zero,52,0,52
2024,OH,lowest,ehb_named_states_only,no_same_issuer_priority,turnover,124,124,0
2024,OH,lowest,ehb_named_states_only,reason8_priority,both_zero,52,0,52
2024,OH,lowest,ehb_named_states_only,reason8_priority,turnover,124,124,0
2024,OH,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,both_zero,52,0,52
2024,OH,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,turnover,124,124,0
2024,OH,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,both_zero,52,0,52
2024,OH,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,turnover,124,124,0
2024,OH,lowest,ehb_named_states_only,source_order_first_valid,both_zero,52,0,52
2024,OH,lowest,ehb_named_states_only,source_order_first_valid,turnover,124,124,0
2024,OH,lowest,ehb_named_states_only,whole_county_00000_only,both_zero,52,0,52
2024,OH,lowest,ehb_named_states_only,whole_county_00000_only,turnover,124,124,0
2024,OH,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,both_positive,70,0,70
2024,OH,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,both_zero,34,0,34
2024,OH,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,turnover,72,72,0
2024,OH,second_lowest,current_ehb_all_states,county_any_zip_turnover,both_positive,70,0,70
2024,OH,second_lowest,current_ehb_all_states,county_any_zip_turnover,both_zero,34,0,34
2024,OH,second_lowest,current_ehb_all_states,county_any_zip_turnover,turnover,72,72,0
2024,OH,second_lowest,current_ehb_all_states,current_repo_rule,both_positive,70,0,70
2024,OH,second_lowest,current_ehb_all_states,current_repo_rule,both_zero,34,0,34
2024,OH,second_lowest,current_ehb_all_states,current_repo_rule,turnover,72,72,0
2024,OH,second_lowest,current_ehb_all_states,exclude_level4_5,both_positive,70,0,70
2024,OH,second_lowest,current_ehb_all_states,exclude_level4_5,both_zero,34,0,34
2024,OH,second_lowest,current_ehb_all_states,exclude_level4_5,turnover,72,72,0
2024,OH,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_positive,70,0,70
2024,OH,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_zero,34,0,34
2024,OH,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,turnover,72,72,0
2024,OH,second_lowest,current_ehb_all_states,lowest_crosswalk_level,both_positive,70,0,70
2024,OH,second_lowest,current_ehb_all_states,lowest_crosswalk_level,both_zero,34,0,34
2024,OH,second_lowest,current_ehb_all_states,lowest_crosswalk_level,turnover,72,72,0
2024,OH,second_lowest,current_ehb_all_states,no_same_issuer_priority,both_positive,70,0,70
2024,OH,second_lowest,current_ehb_all_states,no_same_issuer_priority,both_zero,34,0,34
2024,OH,second_lowest,current_ehb_all_states,no_same_issuer_priority,turnover,72,72,0
2024,OH,second_lowest,current_ehb_all_states,reason8_priority,both_positive,70,0,70
2024,OH,second_lowest,current_ehb_all_states,reason8_priority,both_zero,34,0,34
2024,OH,second_lowest,current_ehb_all_states,reason8_priority,turnover,72,72,0
2024,OH,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_positive,70,0,70
2024,OH,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_zero,34,0,34
2024,OH,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,turnover,72,72,0
2024,OH,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_positive,70,0,70
2024,OH,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_zero,34,0,34
2024,OH,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,turnover,72,72,0
2024,OH,second_lowest,current_ehb_all_states,source_order_first_valid,both_positive,70,0,70
2024,OH,second_lowest,current_ehb_all_states,source_order_first_valid,both_zero,34,0,34
2024,OH,second_lowest,current_ehb_all_states,source_order_first_valid,turnover,72,72,0
2024,OH,second_lowest,current_ehb_all_states,whole_county_00000_only,both_positive,70,0,70
2024,OH,second_lowest,current_ehb_all_states,whole_county_00000_only,both_zero,34,0,34
2024,OH,second_lowest,current_ehb_all_states,whole_county_00000_only,turnover,72,72,0
2024,OH,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,both_zero,34,0,34
2024,OH,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,turnover,142,142,0
2024,OH,second_lowest,ehb_named_states_only,county_any_zip_turnover,both_zero,34,0,34
2024,OH,second_lowest,ehb_named_states_only,county_any_zip_turnover,turnover,142,142,0
2024,OH,second_lowest,ehb_named_states_only,current_repo_rule,both_zero,34,0,34
2024,OH,second_lowest,ehb_named_states_only,current_repo_rule,turnover,142,142,0
2024,OH,second_lowest,ehb_named_states_only,exclude_level4_5,both_zero,34,0,34
2024,OH,second_lowest,ehb_named_states_only,exclude_level4_5,turnover,142,142,0
2024,OH,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,both_zero,34,0,34
2024,OH,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,turnover,142,142,0
2024,OH,second_lowest,ehb_named_states_only,lowest_crosswalk_level,both_zero,34,0,34
2024,OH,second_lowest,ehb_named_states_only,lowest_crosswalk_level,turnover,142,142,0
2024,OH,second_lowest,ehb_named_states_only,no_same_issuer_priority,both_zero,34,0,34
2024,OH,second_lowest,ehb_named_states_only,no_same_issuer_priority,turnover,142,142,0
2024,OH,second_lowest,ehb_named_states_only,reason8_priority,both_zero,34,0,34
2024,OH,second_lowest,ehb_named_states_only,reason8_priority,turnover,142,142,0
2024,OH,second_lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,both_zero,34,0,34
2024,OH,second_lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,turnover,142,142,0
2024,OH,second_lowest,ehb_named_states_only,same_plan_if_available_else_source_order,both_zero,34,0,34
2024,OH,second_lowest,ehb_named_states_only,same_plan_if_available_else_source_order,turnover,142,142,0
2024,OH,second_lowest,ehb_named_states_only,source_order_first_valid,both_zero,34,0,34
2024,OH,second_lowest,ehb_named_states_only,source_order_first_valid,turnover,142,142,0
2024,OH,second_lowest,ehb_named_states_only,whole_county_00000_only,both_zero,34,0,34
2024,OH,second_lowest,ehb_named_states_only,whole_county_00000_only,turnover,142,142,0
2024,OK,lowest,current_ehb_all_states,county_any_zip_across_turnover,both_zero,82,0,82
2024,OK,lowest,current_ehb_all_states,county_any_zip_across_turnover,turnover,72,72,0
2024,OK,lowest,current_ehb_all_states,county_any_zip_turnover,both_zero,82,0,82
2024,OK,lowest,current_ehb_all_states,county_any_zip_turnover,turnover,72,72,0
2024,OK,lowest,current_ehb_all_states,current_repo_rule,both_zero,82,0,82
2024,OK,lowest,current_ehb_all_states,current_repo_rule,turnover,72,72,0
2024,OK,lowest,current_ehb_all_states,exclude_level4_5,both_zero,82,0,82
2024,OK,lowest,current_ehb_all_states,exclude_level4_5,turnover,72,72,0
2024,OK,lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_zero,82,0,82
2024,OK,lowest,current_ehb_all_states,include_level4_5_as_missing_current,turnover,72,72,0
2024,OK,lowest,current_ehb_all_states,lowest_crosswalk_level,both_zero,82,0,82
2024,OK,lowest,current_ehb_all_states,lowest_crosswalk_level,turnover,72,72,0
2024,OK,lowest,current_ehb_all_states,no_same_issuer_priority,both_zero,82,0,82
2024,OK,lowest,current_ehb_all_states,no_same_issuer_priority,turnover,72,72,0
2024,OK,lowest,current_ehb_all_states,reason8_priority,both_zero,82,0,82
2024,OK,lowest,current_ehb_all_states,reason8_priority,turnover,72,72,0
2024,OK,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_zero,82,0,82
2024,OK,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,turnover,72,72,0
2024,OK,lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_zero,82,0,82
2024,OK,lowest,current_ehb_all_states,same_plan_if_available_else_source_order,turnover,72,72,0
2024,OK,lowest,current_ehb_all_states,source_order_first_valid,both_zero,82,0,82
2024,OK,lowest,current_ehb_all_states,source_order_first_valid,turnover,72,72,0
2024,OK,lowest,current_ehb_all_states,whole_county_00000_only,both_zero,82,0,82
2024,OK,lowest,current_ehb_all_states,whole_county_00000_only,turnover,72,72,0
2024,OK,lowest,ehb_named_states_only,county_any_zip_across_turnover,both_zero,82,0,82
2024,OK,lowest,ehb_named_states_only,county_any_zip_across_turnover,turnover,72,72,0
2024,OK,lowest,ehb_named_states_only,county_any_zip_turnover,both_zero,82,0,82
2024,OK,lowest,ehb_named_states_only,county_any_zip_turnover,turnover,72,72,0
2024,OK,lowest,ehb_named_states_only,current_repo_rule,both_zero,82,0,82
2024,OK,lowest,ehb_named_states_only,current_repo_rule,turnover,72,72,0
2024,OK,lowest,ehb_named_states_only,exclude_level4_5,both_zero,82,0,82
2024,OK,lowest,ehb_named_states_only,exclude_level4_5,turnover,72,72,0
2024,OK,lowest,ehb_named_states_only,include_level4_5_as_missing_current,both_zero,82,0,82
2024,OK,lowest,ehb_named_states_only,include_level4_5_as_missing_current,turnover,72,72,0
2024,OK,lowest,ehb_named_states_only,lowest_crosswalk_level,both_zero,82,0,82
2024,OK,lowest,ehb_named_states_only,lowest_crosswalk_level,turnover,72,72,0
2024,OK,lowest,ehb_named_states_only,no_same_issuer_priority,both_zero,82,0,82
2024,OK,lowest,ehb_named_states_only,no_same_issuer_priority,turnover,72,72,0
2024,OK,lowest,ehb_named_states_only,reason8_priority,both_zero,82,0,82
2024,OK,lowest,ehb_named_states_only,reason8_priority,turnover,72,72,0
2024,OK,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,both_zero,82,0,82
2024,OK,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,turnover,72,72,0
2024,OK,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,both_zero,82,0,82
2024,OK,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,turnover,72,72,0
2024,OK,lowest,ehb_named_states_only,source_order_first_valid,both_zero,82,0,82
2024,OK,lowest,ehb_named_states_only,source_order_first_valid,turnover,72,72,0
2024,OK,lowest,ehb_named_states_only,whole_county_00000_only,both_zero,82,0,82
2024,OK,lowest,ehb_named_states_only,whole_county_00000_only,turnover,72,72,0
2024,OK,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,both_zero,54,0,54
2024,OK,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,turnover,100,100,0
2024,OK,second_lowest,current_ehb_all_states,county_any_zip_turnover,both_zero,54,0,54
2024,OK,second_lowest,current_ehb_all_states,county_any_zip_turnover,turnover,100,100,0
2024,OK,second_lowest,current_ehb_all_states,current_repo_rule,both_zero,54,0,54
2024,OK,second_lowest,current_ehb_all_states,current_repo_rule,turnover,100,100,0
2024,OK,second_lowest,current_ehb_all_states,exclude_level4_5,both_zero,54,0,54
2024,OK,second_lowest,current_ehb_all_states,exclude_level4_5,turnover,100,100,0
2024,OK,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_zero,54,0,54
2024,OK,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,turnover,100,100,0
2024,OK,second_lowest,current_ehb_all_states,lowest_crosswalk_level,both_zero,54,0,54
2024,OK,second_lowest,current_ehb_all_states,lowest_crosswalk_level,turnover,100,100,0
2024,OK,second_lowest,current_ehb_all_states,no_same_issuer_priority,both_zero,54,0,54
2024,OK,second_lowest,current_ehb_all_states,no_same_issuer_priority,turnover,100,100,0
2024,OK,second_lowest,current_ehb_all_states,reason8_priority,both_zero,54,0,54
2024,OK,second_lowest,current_ehb_all_states,reason8_priority,turnover,100,100,0
2024,OK,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_zero,54,0,54
2024,OK,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,turnover,100,100,0
2024,OK,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_zero,54,0,54
2024,OK,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,turnover,100,100,0
2024,OK,second_lowest,current_ehb_all_states,source_order_first_valid,both_zero,54,0,54
2024,OK,second_lowest,current_ehb_all_states,source_order_first_valid,turnover,100,100,0
2024,OK,second_lowest,current_ehb_all_states,whole_county_00000_only,both_zero,54,0,54
2024,OK,second_lowest,current_ehb_all_states,whole_county_00000_only,turnover,100,100,0
2024,OK,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,both_zero,54,0,54
2024,OK,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,turnover,100,100,0
2024,OK,second_lowest,ehb_named_states_only,county_any_zip_turnover,both_zero,54,0,54
2024,OK,second_lowest,ehb_named_states_only,county_any_zip_turnover,turnover,100,100,0
2024,OK,second_lowest,ehb_named_states_only,current_repo_rule,both_zero,54,0,54
2024,OK,second_lowest,ehb_named_states_only,current_repo_rule,turnover,100,100,0
2024,OK,second_lowest,ehb_named_states_only,exclude_level4_5,both_zero,54,0,54
2024,OK,second_lowest,ehb_named_states_only,exclude_level4_5,turnover,100,100,0
2024,OK,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,both_zero,54,0,54
2024,OK,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,turnover,100,100,0
2024,OK,second_lowest,ehb_named_states_only,lowest_crosswalk_level,both_zero,54,0,54
2024,OK,second_lowest,ehb_named_states_only,lowest_crosswalk_level,turnover,100,100,0
2024,OK,second_lowest,ehb_named_states_only,no_same_issuer_priority,both_zero,54,0,54
2024,OK,second_lowest,ehb_named_states_only,no_same_issuer_priority,turnover,100,100,0
2024,OK,second_lowest,ehb_named_states_only,reason8_priority,both_zero,54,0,54
2024,OK,second_lowest,ehb_named_states_only,reason8_priority,turnover,100,100,0
2024,OK,second_lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,both_zero,54,0,54
2024,OK,second_lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,turnover,100,100,0
2024,OK,second_lowest,ehb_named_states_only,same_plan_if_available_else_source_order,both_zero,54,0,54
2024,OK,second_lowest,ehb_named_states_only,same_plan_if_available_else_source_order,turnover,100,100,0
2024,OK,second_lowest,ehb_named_states_only,source_order_first_valid,both_zero,54,0,54
2024,OK,second_lowest,ehb_named_states_only,source_order_first_valid,turnover,100,100,0
2024,OK,second_lowest,ehb_named_states_only,whole_county_00000_only,both_zero,54,0,54
2024,OK,second_lowest,ehb_named_states_only,whole_county_00000_only,turnover,100,100,0
2024,OR,lowest,current_ehb_all_states,county_any_zip_across_turnover,both_positive,72,0,72
2024,OR,lowest,current_ehb_all_states,county_any_zip_turnover,both_positive,72,0,72
2024,OR,lowest,current_ehb_all_states,current_repo_rule,both_positive,72,0,72
2024,OR,lowest,current_ehb_all_states,exclude_level4_5,both_positive,72,0,72
2024,OR,lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_positive,72,0,72
2024,OR,lowest,current_ehb_all_states,lowest_crosswalk_level,both_positive,72,0,72
2024,OR,lowest,current_ehb_all_states,no_same_issuer_priority,both_positive,72,0,72
2024,OR,lowest,current_ehb_all_states,reason8_priority,both_positive,72,0,72
2024,OR,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_positive,72,0,72
2024,OR,lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_positive,72,0,72
2024,OR,lowest,current_ehb_all_states,source_order_first_valid,both_positive,72,0,72
2024,OR,lowest,current_ehb_all_states,whole_county_00000_only,both_positive,72,0,72
2024,OR,lowest,ehb_named_states_only,county_any_zip_across_turnover,both_positive,72,0,72
2024,OR,lowest,ehb_named_states_only,county_any_zip_turnover,both_positive,72,0,72
2024,OR,lowest,ehb_named_states_only,current_repo_rule,both_positive,72,0,72
2024,OR,lowest,ehb_named_states_only,exclude_level4_5,both_positive,72,0,72
2024,OR,lowest,ehb_named_states_only,include_level4_5_as_missing_current,both_positive,72,0,72
2024,OR,lowest,ehb_named_states_only,lowest_crosswalk_level,both_positive,72,0,72
2024,OR,lowest,ehb_named_states_only,no_same_issuer_priority,both_positive,72,0,72
2024,OR,lowest,ehb_named_states_only,reason8_priority,both_positive,72,0,72
2024,OR,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,both_positive,72,0,72
2024,OR,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,both_positive,72,0,72
2024,OR,lowest,ehb_named_states_only,source_order_first_valid,both_positive,72,0,72
2024,OR,lowest,ehb_named_states_only,whole_county_00000_only,both_positive,72,0,72
2024,OR,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,both_positive,72,0,72
2024,OR,second_lowest,current_ehb_all_states,county_any_zip_turnover,both_positive,72,0,72
2024,OR,second_lowest,current_ehb_all_states,current_repo_rule,both_positive,72,0,72
2024,OR,second_lowest,current_ehb_all_states,exclude_level4_5,both_positive,72,0,72
2024,OR,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_positive,72,0,72
2024,OR,second_lowest,current_ehb_all_states,lowest_crosswalk_level,both_positive,72,0,72
2024,OR,second_lowest,current_ehb_all_states,no_same_issuer_priority,both_positive,72,0,72
2024,OR,second_lowest,current_ehb_all_states,reason8_priority,both_positive,72,0,72
2024,OR,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_positive,72,0,72
2024,OR,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_positive,72,0,72
2024,OR,second_lowest,current_ehb_all_states,source_order_first_valid,both_positive,72,0,72
2024,OR,second_lowest,current_ehb_all_states,whole_county_00000_only,both_positive,72,0,72
2024,OR,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,both_positive,72,0,72
2024,OR,second_lowest,ehb_named_states_only,county_any_zip_turnover,both_positive,72,0,72
2024,OR,second_lowest,ehb_named_states_only,current_repo_rule,both_positive,72,0,72
2024,OR,second_lowest,ehb_named_states_only,exclude_level4_5,both_positive,72,0,72
2024,OR,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,both_positive,72,0,72
2024,OR,second_lowest,ehb_named_states_only,lowest_crosswalk_level,both_positive,72,0,72
2024,OR,second_lowest,ehb_named_states_only,no_same_issuer_priority,both_positive,72,0,72
2024,OR,second_lowest,ehb_named_states_only,reason8_priority,both_positive,72,0,72
2024,OR,second_lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,both_positive,72,0,72
2024,OR,second_lowest,ehb_named_states_only,same_plan_if_available_else_source_order,both_positive,72,0,72
2024,OR,second_lowest,ehb_named_states_only,source_order_first_valid,both_positive,72,0,72
2024,OR,second_lowest,ehb_named_states_only,whole_county_00000_only,both_positive,72,0,72
2024,SC,lowest,current_ehb_all_states,county_any_zip_across_turnover,turnover,92,92,0
2024,SC,lowest,current_ehb_all_states,county_any_zip_turnover,turnover,92,92,0
2024,SC,lowest,current_ehb_all_states,current_repo_rule,turnover,92,92,0
2024,SC,lowest,current_ehb_all_states,exclude_level4_5,turnover,92,92,0
2024,SC,lowest,current_ehb_all_states,include_level4_5_as_missing_current,turnover,92,92,0
2024,SC,lowest,current_ehb_all_states,lowest_crosswalk_level,turnover,92,92,0
2024,SC,lowest,current_ehb_all_states,no_same_issuer_priority,turnover,92,92,0
2024,SC,lowest,current_ehb_all_states,reason8_priority,turnover,92,92,0
2024,SC,lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,turnover,92,92,0
2024,SC,lowest,current_ehb_all_states,same_plan_if_available_else_source_order,turnover,92,92,0
2024,SC,lowest,current_ehb_all_states,source_order_first_valid,turnover,92,92,0
2024,SC,lowest,current_ehb_all_states,whole_county_00000_only,turnover,92,92,0
2024,SC,lowest,ehb_named_states_only,county_any_zip_across_turnover,turnover,92,92,0
2024,SC,lowest,ehb_named_states_only,county_any_zip_turnover,turnover,92,92,0
2024,SC,lowest,ehb_named_states_only,current_repo_rule,turnover,92,92,0
2024,SC,lowest,ehb_named_states_only,exclude_level4_5,turnover,92,92,0
2024,SC,lowest,ehb_named_states_only,include_level4_5_as_missing_current,turnover,92,92,0
2024,SC,lowest,ehb_named_states_only,lowest_crosswalk_level,turnover,92,92,0
2024,SC,lowest,ehb_named_states_only,no_same_issuer_priority,turnover,92,92,0
2024,SC,lowest,ehb_named_states_only,reason8_priority,turnover,92,92,0
2024,SC,lowest,ehb_named_states_only,same_plan_if_available_else_lowest_level,turnover,92,92,0
2024,SC,lowest,ehb_named_states_only,same_plan_if_available_else_source_order,turnover,92,92,0
2024,SC,lowest,ehb_named_states_only,source_order_first_valid,turnover,92,92,0
2024,SC,lowest,ehb_named_states_only,whole_county_00000_only,turnover,92,92,0
2024,SC,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,both_zero,46,0,46
2024,SC,second_lowest,current_ehb_all_states,county_any_zip_across_turnover,turnover,46,46,0
2024,SC,second_lowest,current_ehb_all_states,county_any_zip_turnover,both_zero,46,0,46
2024,SC,second_lowest,current_ehb_all_states,county_any_zip_turnover,turnover,46,46,0
2024,SC,second_lowest,current_ehb_all_states,current_repo_rule,both_zero,46,0,46
2024,SC,second_lowest,current_ehb_all_states,current_repo_rule,turnover,46,46,0
2024,SC,second_lowest,current_ehb_all_states,exclude_level4_5,both_zero,46,0,46
2024,SC,second_lowest,current_ehb_all_states,exclude_level4_5,turnover,46,46,0
2024,SC,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,both_zero,46,0,46
2024,SC,second_lowest,current_ehb_all_states,include_level4_5_as_missing_current,turnover,46,46,0
2024,SC,second_lowest,current_ehb_all_states,lowest_crosswalk_level,both_zero,46,0,46
2024,SC,second_lowest,current_ehb_all_states,lowest_crosswalk_level,turnover,46,46,0
2024,SC,second_lowest,current_ehb_all_states,no_same_issuer_priority,both_zero,46,0,46
2024,SC,second_lowest,current_ehb_all_states,no_same_issuer_priority,turnover,46,46,0
2024,SC,second_lowest,current_ehb_all_states,reason8_priority,both_zero,46,0,46
2024,SC,second_lowest,current_ehb_all_states,reason8_priority,turnover,46,46,0
2024,SC,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,both_zero,46,0,46
2024,SC,second_lowest,current_ehb_all_states,same_plan_if_available_else_lowest_level,turnover,46,46,0
2024,SC,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,both_zero,46,0,46
2024,SC,second_lowest,current_ehb_all_states,same_plan_if_available_else_source_order,turnover,46,46,0
2024,SC,second_lowest,current_ehb_all_states,source_order_first_valid,both_zero,46,0,46
2024,SC,second_lowest,current_ehb_all_states,source_order_first_valid,turnover,46,46,0
2024,SC,second_lowest,current_ehb_all_states,whole_county_00000_only,both_zero,46,0,46
2024,SC,second_lowest,current_ehb_all_states,whole_county_00000_only,turnover,46,46,0
2024,SC,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,both_zero,46,0,46
2024,SC,second_lowest,ehb_named_states_only,county_any_zip_across_turnover,turnover,46,46,0
2024,SC,second_lowest,ehb_named_states_only,county_any_zip_turnover,both_zero,46,0,46
2024,SC,second_lowest,ehb_named_states_only,county_any_zip_turnover,turnover,46,46,0
2024,SC,second_lowest,ehb_named_states_only,current_repo_rule,both_zero,46,0,46
2024,SC,second_lowest,ehb_named_states_only,current_repo_rule,turnover,46,46,0
2024,SC,second_lowest,ehb_named_states_only,exclude_level4_5,both_zero,46,0,46
2024,SC,second_lowest,ehb_named_states_only,exclude_level4_5,turnover,46,46,0
2024,SC,second_lowest,ehb_named_states_only,include_level4_5_as_missing_current,both_zero,46,0,46
